Date,AAPL,SPY,ret,logret,mkt_ret,mkt_logret,vol_20,vol_60,vol_252,beta_rolling,cum_return,rolling_max,drawdown
2024-07-03,220.2687225341797,544.676025390625,0.005811123910605787,0.0057943044585433276,0.004462578755279667,0.004452650975414769,0.021564812746539482,0.017796609834111146,0.01387813401682674,1.0714544479532095,3.036576197484006,3.036576197484006,0.0
2024-07-05,225.031005859375,547.81689453125,0.02162033388311113,0.021389929495737748,0.005766490526863954,0.005749927961778983,0.021818911937693208,0.017927025993889092,0.013934407662717682,1.0854822570802154,3.1022279887351183,3.1022279887351183,0.0
2024-07-08,226.50245666503906,548.4490356445312,0.006538880275829939,0.006517594537741485,0.0011539277440908435,0.0011532624811992414,0.021550972436894068,0.017802246876094226,0.013938706729685085,1.0771903697945449,3.122513086141786,3.122513086141786,0.0
2024-07-09,227.3574981689453,548.9823608398438,0.0037749767331254347,0.003767869389546522,0.0009724243469326765,0.0009719518486651597,0.02154801026478192,0.017089885464267412,0.01393351768698998,1.0769156008281908,3.1343005003908506,3.1343005003908506,0.0
2024-07-10,231.6326141357422,554.4146728515625,0.018803496701129685,0.018628896293491796,0.00989523962738681,0.009846602332349897,0.020711559726631693,0.01718049925690918,0.013959583132504916,1.0690955763537746,3.193236309510299,3.193236309510299,0.0
2024-07-11,226.25392150878906,549.6342163085938,-0.02322079145470024,-0.023494641685211412,-0.008622528906713556,-0.008659917989868354,0.015890505722216158,0.017217050598505083,0.014040501253182394,1.0947776052287772,3.1190868351015837,3.193236309510299,-0.02322079145470024
2024-07-12,229.2067108154297,553.1010131835938,0.013050776255941754,0.012966348646026696,0.0063074618939908955,0.006287653108025366,0.015024957494690228,0.016958126055378955,0.014052187085343401,1.1006919471127874,3.159793339509348,3.193236309510299,-0.010473064552519729
2024-07-15,233.04440307617188,554.6221313476562,0.016743367797082076,0.01660474284030996,0.0027501634019924115,0.0027463886218811926,0.015289895984230303,0.01692770090053002,0.01408625606156069,1.1030098087584657,3.212698921555523,3.212698921555523,0.0
2024-07-16,233.4619903564453,557.9111328125,0.0017918786066573045,0.0017902751074183696,0.005930166286101768,0.005912652057426965,0.015011184314711079,0.016869344312500287,0.014086354311672999,1.0988074800607834,3.2184556880226896,3.2184556880226896,0.0
2024-07-17,227.55633544921875,550.088623046875,-0.02529600170978552,-0.02562144557473363,-0.014021067703364753,-0.01412029144688812,0.016048072654408642,0.01718835923221477,0.014144748973311085,1.118881838262238,3.1370416274355986,3.2184556880226896,-0.02529600170978552
2024-07-18,222.8834991455078,545.8612060546875,-0.020534854784360568,-0.02074862649240242,-0.007684974411527268,-0.007714655993298908,0.016614038900313054,0.017517319464374414,0.014207735214459099,1.1389496313587222,3.0726229331637143,3.2184556880226896,-0.045311406772410745
2024-07-19,223.01275634765625,542.2363891601562,0.0005799316802006516,0.0005797635848098898,-0.0066405468172583415,-0.0066626933460969505,0.015647487059832862,0.017526724926241747,0.014202021524867879,1.098608955299514,3.074404844543967,3.2184556880226896,-0.044757752612471835
2024-07-22,222.664794921875,547.8267822265625,-0.0015602758850207232,-0.001561494383066426,0.010309881775114604,0.010257097434216005,0.015354318397507243,0.017518732634830735,0.014186396620047557,1.074479607283537,3.0696079248042345,3.2184556880226896,-0.046248194055423575
2024-07-23,223.70870971679688,546.9674682617188,0.004688279506817272,0.004677323753527849,-0.0015685869926825857,-0.0015698185132593113,0.015353960324861228,0.01751871089712898,0.014181926218052483,1.0698584952279688,3.083999104732058,3.2184556880226896,-0.04177673900902368
2024-07-24,217.276123046875,534.57177734375,-0.028754296951894243,-0.029175801456160878,-0.0226625743526625,-0.02292331742804658,0.017010319400365462,0.018019526331677745,0.014301414777759217,1.0860559734480137,2.9953208786752166,3.2184556880226896,-0.06932977520177064
2024-07-25,216.23220825195312,531.7864990234375,-0.0048045536724560245,-0.004816132643196762,-0.00521029810842677,-0.005223919044976142,0.016554678499091226,0.01785711189143618,0.014303356001751859,1.0853836363506946,2.9809296987473934,3.2184556880226896,-0.07380123024817042
2024-07-26,216.69949340820312,537.7423706054688,0.0021610340107405257,0.002158702335358353,0.011199741988501932,0.011137489256647592,0.016543049060492324,0.017619413531898012,0.01430151392068563,1.0746656159181678,2.9873715892100132,3.2184556880226896,-0.07179968320603058
2024-07-29,216.97787475585938,538.0584106445312,0.0012846423555401554,0.0012838179085534742,0.0005877164537111401,0.0005875438160341824,0.016036018860899424,0.017571862210459054,0.014294416539430808,1.0719511157285753,2.99120929328525,3.2184556880226896,-0.07060727776465126
2024-07-30,217.53463745117188,535.3323364257812,0.0025659883337827427,0.0025627018066445018,-0.00506650238119033,-0.005079380621217336,0.014709685424405497,0.017420093076034433,0.014271668731015185,1.0781199945587445,2.9988847014357223,3.2184556880226896,-0.06822246688189271
